row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row32703,Canberra,11.4,19.1,13.0,3.6,1.5,N,48.0,,NW,0.0,15.0,94.0,80.0,1019.9,1015.7,8.0,8.0,13.7,17.8,Yes,1
Row32704,Canberra,12.2,19.9,38.6,4.6,10.4,N,48.0,NW,NNW,22.0,26.0,72.0,62.0,1012.9,1010.2,2.0,3.0,15.6,19.6,Yes,1
Row32705,Canberra,3.3,11.3,18.4,2.4,,WNW,63.0,WNW,WNW,24.0,37.0,80.0,47.0,998.4,1003.8,6.0,4.0,4.7,10.6,Yes,0
Row32706,Canberra,4.6,16.0,0.0,3.6,11.0,WNW,48.0,WNW,WNW,26.0,28.0,60.0,53.0,1012.8,1012.6,2.0,3.0,9.5,15.6,No,0
Row32707,Canberra,6.1,21.8,0.0,3.6,10.1,N,31.0,N,N,6.0,17.0,95.0,47.0,1025.6,1021.6,8.0,5.0,10.5,20.8,No,0
Row32708,Canberra,6.5,23.5,0.0,3.6,11.4,NW,35.0,WNW,NNW,4.0,24.0,74.0,47.0,1022.0,1018.0,1.0,2.0,14.8,22.9,No,0
Row32709,Canberra,8.5,20.7,0.4,4.4,4.6,WNW,44.0,NNW,W,13.0,19.0,71.0,56.0,1017.9,1015.3,7.0,7.0,16.5,19.5,No,1
Row32710,Canberra,8.8,16.3,3.2,3.2,2.4,E,28.0,E,ESE,13.0,11.0,84.0,54.0,1022.4,1020.6,7.0,7.0,9.1,15.4,Yes,0
Row32711,Canberra,3.3,19.7,0.0,2.2,7.7,NE,28.0,SSE,N,9.0,9.0,69.0,48.0,1023.2,1018.7,4.0,5.0,12.2,17.9,No,0
Row32712,Canberra,3.9,21.6,0.0,3.0,11.5,NW,39.0,ENE,WNW,4.0,22.0,82.0,34.0,1018.4,1015.7,1.0,3.0,13.0,21.1,No,0
Row32713,Canberra,9.4,19.4,0.0,4.0,8.9,E,39.0,ESE,NE,11.0,13.0,62.0,50.0,1021.6,1019.2,6.0,5.0,13.7,18.4,No,0
Row32714,Canberra,6.7,22.6,0.0,4.6,5.0,N,26.0,WSW,N,2.0,9.0,73.0,44.0,1020.7,1015.6,7.0,2.0,13.3,21.4,No,0
Row32715,Canberra,11.1,23.8,0.0,,,N,43.0,ESE,NW,2.0,15.0,76.0,60.0,1014.5,1012.2,5.0,7.0,17.9,22.9,No,1
Row32716,Canberra,14.6,23.8,7.4,2.8,,NW,57.0,NNW,N,28.0,30.0,84.0,48.0,1012.9,1012.8,7.0,7.0,15.0,19.2,Yes,0
Row32717,Canberra,6.6,19.3,0.0,4.0,6.1,,,NW,ENE,2.0,17.0,78.0,65.0,1015.0,1011.6,7.0,7.0,12.8,16.9,No,1
Row32718,Canberra,7.6,17.7,15.6,4.8,3.8,E,35.0,SW,WSW,9.0,11.0,84.0,79.0,1013.6,1012.6,7.0,7.0,9.2,13.6,Yes,1
Row32719,Canberra,3.5,19.0,2.8,1.8,11.2,NW,46.0,N,WNW,9.0,20.0,67.0,43.0,1017.3,1015.7,3.0,3.0,14.4,18.5,Yes,0
Row32720,Canberra,8.3,13.4,0.0,6.8,1.6,ESE,43.0,SE,SE,11.0,20.0,65.0,66.0,1021.8,1020.5,7.0,7.0,9.9,11.6,No,0
Row32721,Canberra,4.5,16.8,0.0,2.4,2.6,NNE,31.0,SE,SE,11.0,13.0,64.0,61.0,1023.4,1020.4,6.0,4.0,12.3,14.8,No,0
Row32722,Canberra,6.0,22.1,0.0,2.6,10.8,NW,35.0,SSE,NW,6.0,20.0,74.0,41.0,1019.6,1016.0,5.0,4.0,13.0,21.0,No,1
Row32723,Canberra,9.6,24.9,0.0,4.0,6.7,W,52.0,NNW,NW,6.0,15.0,72.0,,1022.3,,3.0,4.0,19.2,,No,1
Row32724,Canberra,19.5,21.0,21.6,,0.5,NW,41.0,N,NNW,13.0,11.0,90.0,77.0,1013.6,1011.4,8.0,8.0,17.3,20.0,Yes,0
Row32725,Canberra,8.3,21.2,0.6,2.6,7.8,NW,41.0,WNW,WNW,9.0,26.0,53.0,35.0,1013.6,1012.0,3.0,7.0,16.6,20.2,No,0
Row32726,Canberra,8.7,21.9,0.0,5.4,13.6,NW,48.0,NE,NNW,7.0,28.0,69.0,39.0,1016.6,1013.0,3.0,2.0,15.3,21.0,No,0
Row32727,Canberra,6.1,24.2,0.0,5.6,12.3,NW,41.0,NW,WNW,6.0,13.0,70.0,34.0,1015.0,1011.5,1.0,2.0,14.5,23.6,No,0
Row32728,Canberra,11.4,19.5,0.0,5.6,4.4,E,35.0,E,NE,11.0,22.0,78.0,59.0,1022.1,1021.8,8.0,4.0,13.1,18.4,No,0
Row32729,Canberra,4.5,24.9,0.0,3.6,11.1,E,22.0,SSE,N,6.0,7.0,66.0,36.0,1026.8,1022.6,0.0,1.0,13.3,24.2,No,0
Row32730,Canberra,7.2,26.3,0.0,6.4,12.7,NE,31.0,NE,NE,6.0,13.0,61.0,25.0,1025.2,1022.0,0.0,1.0,17.7,25.6,No,0
Row32731,Canberra,8.6,25.6,0.0,6.0,12.0,NW,30.0,NNE,NW,4.0,13.0,67.0,42.0,1025.8,1022.7,3.0,4.0,17.5,23.9,No,0
Row32732,Canberra,10.0,27.2,0.0,5.2,13.1,NNW,39.0,N,NW,6.0,20.0,63.0,35.0,1024.0,1021.0,1.0,2.0,20.4,26.3,No,0
Row32733,Canberra,11.4,27.6,0.0,5.6,12.7,NNW,41.0,WNW,N,2.0,22.0,56.0,37.0,1020.8,1018.0,1.0,3.0,21.3,26.8,No,0
Row32734,Canberra,10.1,27.5,0.0,4.4,8.3,NW,41.0,NW,NW,2.0,26.0,71.0,34.0,1015.7,1010.4,2.0,7.0,19.4,26.9,No,1
Row32735,Canberra,15.9,18.9,6.0,7.0,1.4,N,43.0,NNW,NNW,20.0,17.0,94.0,92.0,1009.8,1009.2,8.0,8.0,16.9,17.7,Yes,1
Row32736,Canberra,11.4,16.4,36.6,2.6,0.3,SSE,35.0,SSE,SE,15.0,19.0,88.0,76.0,1015.0,1015.1,8.0,8.0,14.1,14.7,Yes,1
Row32737,Canberra,11.2,17.5,14.6,3.4,0.0,SE,28.0,SSE,ESE,17.0,7.0,85.0,89.0,1017.0,1015.4,7.0,8.0,14.1,16.7,Yes,1
Row32738,Canberra,14.1,19.2,10.8,1.6,0.4,ESE,44.0,ESE,E,9.0,20.0,91.0,75.0,1016.6,1014.9,8.0,8.0,15.5,18.2,Yes,1
Row32739,Canberra,13.4,22.4,87.0,,3.1,W,39.0,S,NE,6.0,4.0,88.0,76.0,1017.4,1014.5,7.0,7.0,16.1,20.1,Yes,1
Row32740,Canberra,12.2,26.6,29.6,4.4,11.0,E,43.0,SSE,ENE,9.0,28.0,75.0,52.0,1012.2,1010.4,3.0,4.0,19.8,24.4,Yes,0
Row32741,Canberra,15.5,27.1,0.0,4.6,10.8,NE,43.0,ENE,NE,13.0,24.0,69.0,43.0,1015.6,1013.0,6.0,3.0,20.9,25.5,No,0
Row32742,Canberra,16.2,28.4,0.0,6.0,7.4,N,76.0,WSW,NNW,6.0,28.0,82.0,58.0,1014.0,1009.9,7.0,6.0,19.9,26.9,No,1
Row32743,Canberra,18.3,26.2,32.0,6.6,3.8,NNW,52.0,NNW,WNW,17.0,6.0,87.0,78.0,1009.6,1007.7,7.0,8.0,21.1,23.2,Yes,1
Row32744,Canberra,6.6,24.5,0.0,6.2,11.7,E,41.0,NW,NNE,4.0,7.0,71.0,34.0,1013.4,1011.7,2.0,1.0,15.4,23.2,No,0
Row32745,Canberra,13.9,19.4,0.0,6.8,8.8,W,69.0,NNW,NW,28.0,31.0,55.0,52.0,1000.6,999.5,5.0,4.0,18.1,17.9,No,1
Row32746,Canberra,4.7,21.8,5.4,4.6,5.2,,,NNW,NNW,6.0,17.0,66.0,78.0,1000.5,995.4,5.0,7.0,14.3,13.6,Yes,1
Row32747,Canberra,6.8,17.7,7.4,4.0,8.3,WNW,63.0,WNW,NW,28.0,24.0,69.0,59.0,997.0,1001.0,7.0,5.0,10.0,13.3,Yes,0
Row32748,Canberra,9.0,19.9,0.0,4.0,13.0,WNW,46.0,WNW,WNW,26.0,28.0,50.0,38.0,1006.9,1009.0,3.0,4.0,14.5,17.3,No,0
Row32749,Canberra,5.5,24.9,0.0,5.2,12.4,NNE,30.0,SW,NE,4.0,13.0,71.0,40.0,1018.4,1016.1,3.0,3.0,15.6,22.9,No,0
Row32750,Canberra,13.6,21.7,0.0,6.0,7.1,E,30.0,E,NE,13.0,11.0,79.0,62.0,1025.4,1022.0,8.0,3.0,14.3,20.2,No,0
Row32751,Canberra,8.6,29.1,0.0,2.8,7.7,NW,39.0,NW,NW,4.0,28.0,79.0,45.0,1016.3,1010.5,1.0,6.0,16.8,27.4,No,0
Row32752,Canberra,7.3,21.8,0.0,10.0,11.7,NNE,33.0,ENE,NE,13.0,15.0,57.0,42.0,1017.4,1015.5,2.0,1.0,13.1,20.7,No,0
Row32753,Canberra,11.0,31.5,0.0,6.4,13.4,NW,35.0,WNW,W,4.0,20.0,62.0,24.0,1016.8,1014.1,0.0,,21.0,31.2,No,0
Row32755,Canberra,14.6,34.4,,7.4,12.5,WNW,48.0,NW,W,6.0,24.0,48.0,27.0,1013.8,1011.4,1.0,1.0,25.9,33.9,,1
Row32756,Canberra,17.9,30.9,5.2,9.4,7.6,W,65.0,W,NNW,4.0,22.0,74.0,44.0,1011.7,1009.6,4.0,4.0,23.7,28.9,Yes,0
Row32757,Canberra,13.5,21.3,0.0,3.4,4.1,ENE,33.0,ESE,E,13.0,9.0,71.0,56.0,1013.7,1010.1,7.0,5.0,15.5,20.4,No,0
Row32758,Canberra,10.2,28.5,0.0,3.6,7.5,ENE,52.0,SSE,WNW,7.0,7.0,72.0,33.0,1006.9,1002.7,5.0,3.0,15.9,27.8,No,1
Row32759,Canberra,16.5,28.9,0.0,5.0,9.1,ENE,35.0,ESE,WSW,7.0,11.0,88.0,44.0,1013.8,1010.9,7.0,5.0,20.3,27.5,No,0
Row32760,Canberra,14.7,22.8,0.0,4.6,1.8,E,30.0,SSW,SE,6.0,11.0,65.0,88.0,1015.2,1014.5,8.0,7.0,22.0,21.9,No,1
Row32761,Canberra,17.1,22.3,0.6,4.6,0.2,ENE,31.0,E,E,13.0,13.0,83.0,90.0,1014.7,1011.8,8.0,8.0,19.3,19.7,No,1
Row32762,Canberra,18.9,25.7,2.6,2.2,1.4,NE,30.0,NNW,N,7.0,4.0,87.0,86.0,1012.1,1010.0,8.0,8.0,20.0,23.6,Yes,1
Row32763,Canberra,17.4,26.1,3.8,2.0,1.0,N,33.0,N,N,13.0,19.0,71.0,55.0,1011.4,1007.5,7.0,8.0,20.6,25.5,Yes,0
Row32764,Canberra,19.7,31.0,0.2,3.2,10.0,E,35.0,NNW,NNW,15.0,11.0,76.0,42.0,1008.5,1007.0,1.0,2.0,23.8,29.7,No,0
Row32765,Canberra,15.2,32.3,0.0,5.8,11.5,NE,24.0,SSE,SW,2.0,11.0,63.0,30.0,1010.8,1006.0,0.0,2.0,22.7,31.0,No,0
Row32766,Canberra,16.1,30.4,0.0,6.4,13.2,NW,44.0,NNW,WNW,7.0,30.0,69.0,17.0,1003.5,1001.2,1.0,1.0,23.6,29.5,No,0
Row32767,Canberra,12.9,26.5,0.0,8.0,11.5,ENE,48.0,SW,N,2.0,11.0,70.0,40.0,1006.9,1005.1,4.0,2.0,17.3,25.2,No,0
Row32768,Canberra,13.1,28.2,0.0,5.4,7.5,ENE,35.0,E,NNW,11.0,9.0,74.0,43.0,1013.6,1011.6,8.0,4.0,18.9,26.5,No,0
Row32769,Canberra,12.4,30.5,0.0,4.8,11.3,ESE,41.0,NE,NW,6.0,15.0,69.0,36.0,1014.4,1011.3,3.0,3.0,19.7,29.3,No,0
Row32770,Canberra,16.0,31.2,0.0,5.4,10.9,ESE,39.0,E,N,15.0,15.0,54.0,41.0,1015.3,1012.2,2.0,6.0,23.8,27.4,No,1
Row32771,Canberra,13.6,30.2,5.6,5.6,11.0,WNW,39.0,NW,WNW,4.0,17.0,85.0,39.0,1010.8,1007.1,1.0,,19.3,29.3,Yes,0
Row32772,Canberra,15.8,30.6,0.0,8.9,8.3,NW,48.0,NNW,WNW,11.0,19.0,66.0,44.0,1003.8,1001.7,7.0,6.0,21.7,27.2,No,0
Row32773,Canberra,16.6,31.5,0.0,12.4,11.2,WNW,39.0,NNE,NW,6.0,22.0,70.0,27.0,1008.2,1006.7,4.0,2.0,19.6,29.1,No,0
Row32774,Canberra,16.5,29.3,0.0,9.0,11.2,ENE,43.0,E,N,11.0,9.0,99.0,,1018.2,1016.3,8.0,1.0,20.1,28.0,No,0
Row32775,Canberra,11.0,33.8,0.0,7.0,11.3,NW,33.0,N,WNW,4.0,19.0,72.0,23.0,1019.5,1015.9,,0.0,19.4,32.9,No,0
Row32776,Canberra,15.8,37.5,0.0,8.4,13.3,W,30.0,ESE,WSW,2.0,9.0,56.0,23.0,1016.5,1012.7,0.0,1.0,24.0,36.9,No,0
Row32777,Canberra,22.2,34.5,0.0,10.8,8.3,N,63.0,NNW,WNW,9.0,17.0,73.0,38.0,1015.5,1012.3,7.0,5.0,25.7,33.6,No,1
Row32778,Canberra,20.5,33.1,3.4,4.4,3.7,N,67.0,SSE,NNW,2.0,19.0,77.0,49.0,1014.7,1010.6,7.0,6.0,24.2,32.4,Yes,1
Row32779,Canberra,20.0,32.4,42.0,10.0,5.1,WNW,70.0,NNW,NW,6.0,28.0,91.0,52.0,1010.3,1007.8,5.0,5.0,23.2,30.0,Yes,1
Row32780,Canberra,18.5,21.7,4.8,7.0,3.3,NNW,44.0,NNW,WNW,31.0,15.0,81.0,54.0,1012.5,1016.8,8.0,8.0,20.4,19.6,Yes,0
Row32781,Canberra,6.0,24.9,0.2,4.2,10.5,E,35.0,S,WNW,6.0,7.0,69.0,46.0,1022.6,1018.3,7.0,,11.2,22.5,No,0
Row32782,Canberra,17.6,24.8,0.0,,1.0,NNW,39.0,NW,NNW,22.0,17.0,55.0,78.0,1014.8,1012.8,7.0,7.0,22.7,22.0,No,1
Row32783,Canberra,17.6,22.6,9.4,1.4,2.0,E,35.0,ENE,E,7.0,22.0,85.0,71.0,1014.8,1015.2,7.0,6.0,20.6,20.6,Yes,0
Row32784,Canberra,14.0,26.2,0.0,3.2,9.0,ENE,43.0,ESE,NE,7.0,22.0,75.0,61.0,1017.3,1016.8,5.0,5.0,19.5,22.8,No,0
Row32785,Canberra,9.6,23.6,0.0,5.8,,ESE,33.0,SE,E,11.0,15.0,63.0,45.0,1024.1,1022.5,4.0,2.0,16.5,21.8,No,0
Row32786,Canberra,17.2,27.9,14.6,1.6,8.8,NNW,35.0,NE,NW,6.0,15.0,90.0,58.0,1013.6,1011.0,8.0,3.0,19.0,26.6,Yes,0
Row32787,Canberra,16.5,27.5,0.4,5.6,7.6,NE,35.0,SE,N,7.0,11.0,75.0,57.0,1015.6,1013.3,8.0,6.0,20.1,26.3,No,0
Row32788,Canberra,9.7,22.6,0.0,7.0,11.6,SSE,31.0,SSE,SE,17.0,9.0,51.0,33.0,1021.8,1020.2,1.0,3.0,13.1,21.0,No,0
Row32789,Canberra,12.4,27.1,0.0,,10.6,N,33.0,NNW,N,4.0,13.0,83.0,46.0,1019.4,1014.6,8.0,3.0,15.8,26.5,No,0
Row32790,Canberra,13.3,26.6,0.0,5.4,6.3,ENE,35.0,N,NNW,4.0,9.0,77.0,44.0,1014.2,1011.7,8.0,3.0,17.5,25.4,No,0
Row32791,Canberra,12.3,28.8,0.2,,6.1,W,30.0,,NNW,0.0,13.0,78.0,39.0,1012.3,1009.2,0.0,6.0,17.7,27.6,No,0
Row32792,Canberra,14.8,25.8,0.0,0.8,5.7,NW,31.0,SSE,NNW,7.0,20.0,86.0,66.0,1010.5,1006.5,8.0,8.0,18.7,24.0,No,1
Row32793,Canberra,15.6,24.5,2.0,3.2,5.6,NW,59.0,WNW,NW,24.0,20.0,58.0,34.0,1003.5,1006.6,1.0,5.0,22.8,21.1,Yes,0
Row32794,Canberra,9.0,22.7,0.0,0.7,,NNE,30.0,NE,SSW,19.0,4.0,78.0,56.0,,1012.4,7.0,8.0,14.0,20.6,No,0
Row32795,Canberra,9.6,24.7,0.0,,11.0,NW,54.0,N,WNW,15.0,22.0,81.0,27.0,1010.6,1008.3,,,14.6,23.9,No,0
Row32796,Canberra,4.1,25.2,0.0,6.4,10.4,NW,43.0,,NW,0.0,24.0,80.0,26.0,1012.4,1010.6,1.0,1.0,11.8,23.7,No,0
Row32797,Canberra,11.5,19.7,0.0,5.6,7.1,E,39.0,ESE,ESE,15.0,17.0,72.0,44.0,1022.7,1022.5,7.0,5.0,12.3,17.5,No,0
Row32798,Canberra,11.5,20.1,0.0,4.0,7.7,ENE,41.0,ENE,,15.0,,62.0,,1027.1,,8.0,4.0,13.6,,No,0
Row32800,Canberra,7.8,27.2,,4.0,9.9,,,,WNW,0.0,22.0,88.0,36.0,1019.0,1015.1,1.0,4.0,13.5,25.9,,0
Row32801,Canberra,12.1,26.4,0.0,4.0,4.7,WNW,39.0,NNE,NW,2.0,20.0,79.0,59.0,1016.4,1015.0,7.0,8.0,16.6,21.3,No,1
Row32802,Canberra,16.6,20.6,4.8,3.2,0.9,N,28.0,SSW,NNW,6.0,7.0,95.0,89.0,1014.1,1013.7,8.0,8.0,17.3,18.9,Yes,1
Row32803,Canberra,17.9,24.1,6.2,5.0,2.8,ENE,39.0,S,ENE,7.0,19.0,92.0,73.0,1021.4,1020.5,6.0,3.0,20.4,21.8,Yes,0
Row32804,Canberra,13.6,24.9,0.2,3.2,,N,26.0,E,N,6.0,13.0,81.0,60.0,1022.2,1017.9,7.0,2.0,16.5,23.2,No,0
Row32805,Canberra,15.6,25.0,0.0,3.4,5.7,ENE,35.0,ENE,N,6.0,6.0,85.0,57.0,1019.7,1016.4,8.0,7.0,16.5,23.1,No,0
Row32806,Canberra,14.0,21.7,0.6,2.4,2.9,E,44.0,SSE,ENE,7.0,26.0,95.0,68.0,1014.5,1012.0,8.0,6.0,15.7,19.6,No,0
Row32807,Canberra,14.5,19.7,0.8,3.6,0.0,ESE,26.0,SE,ESE,7.0,15.0,91.0,83.0,1008.1,1004.9,8.0,8.0,17.5,19.3,No,1
Row32808,Canberra,11.3,20.2,0.0,5.0,7.1,NW,50.0,NNW,WNW,26.0,26.0,89.0,60.0,1003.8,1002.9,8.0,6.0,13.4,17.8,No,0
Row32809,Canberra,10.7,22.7,0.0,6.0,6.3,NW,39.0,NW,SSW,22.0,9.0,75.0,44.0,1008.6,1009.6,1.0,7.0,14.2,20.7,No,0
Row32810,Canberra,6.6,21.2,0.0,3.2,10.2,E,26.0,SE,SE,7.0,9.0,70.0,47.0,1025.7,1023.8,1.0,6.0,12.9,19.4,No,0
Row32811,Canberra,4.5,22.7,0.0,4.0,9.5,N,28.0,ESE,NNE,6.0,13.0,92.0,45.0,1027.6,1024.8,5.0,1.0,9.6,20.8,No,0
Row32812,Canberra,8.6,26.0,0.0,8.0,8.1,WNW,61.0,,NW,0.0,22.0,87.0,44.0,1020.2,1015.8,,3.0,15.0,24.2,No,0
Row32813,Canberra,9.5,20.0,0.2,4.0,5.1,E,31.0,SSE,NE,11.0,17.0,83.0,55.0,1022.8,1021.8,,2.0,13.3,19.6,No,0
Row32814,Canberra,9.6,16.2,0.0,1.8,0.2,NNW,20.0,,NNW,0.0,9.0,83.0,72.0,1017.9,1015.9,6.0,7.0,12.7,14.8,No,0
Row32815,Canberra,4.4,18.2,0.0,1.2,2.5,S,24.0,,SSW,0.0,9.0,90.0,48.0,1017.3,1015.4,6.0,7.0,10.3,16.5,No,0
Row32816,Canberra,0.8,19.1,0.0,1.8,5.4,NW,31.0,,NW,0.0,11.0,77.0,43.0,1019.4,1016.5,,3.0,9.9,16.9,No,0
Row32817,Canberra,-1.8,16.1,0.0,1.2,6.9,SSW,39.0,SE,SE,13.0,9.0,56.0,28.0,1023.9,1022.3,1.0,1.0,10.0,16.0,No,0
Row32818,Canberra,-4.0,14.8,0.0,3.8,8.6,SE,13.0,SE,WSW,7.0,6.0,76.0,46.0,1025.7,1021.1,3.0,,5.2,14.3,No,0
Row32819,Canberra,-3.2,17.4,0.2,1.6,8.0,NNW,28.0,SSW,NW,2.0,13.0,86.0,43.0,1020.4,1015.4,1.0,,4.9,17.0,No,0
Row32820,Canberra,-3.3,17.2,0.0,2.4,8.4,WNW,43.0,SSW,WNW,6.0,24.0,81.0,35.0,1015.0,1011.4,1.0,4.0,4.7,15.2,No,0
Row32821,Canberra,-2.0,15.2,0.0,2.6,9.6,NW,30.0,S,NNW,13.0,6.0,60.0,30.0,1018.2,1013.7,,,7.9,14.2,No,0
Row32822,Canberra,-3.4,14.0,0.0,2.8,9.6,W,52.0,NW,SSW,20.0,24.0,54.0,21.0,1017.1,1018.8,1.0,,7.7,11.4,No,0
Row32823,Canberra,-6.9,14.0,0.0,4.0,8.5,NNW,30.0,NNW,NNW,6.0,15.0,84.0,41.0,1030.1,1027.7,0.0,,1.7,13.1,No,0
Row32824,Canberra,-6.5,11.1,0.0,2.0,4.1,N,15.0,,SSW,0.0,7.0,,66.0,1031.5,1028.1,8.0,0.0,0.8,9.5,No,0
Row32825,Canberra,-0.3,16.5,0.0,1.2,7.9,S,28.0,SW,S,2.0,6.0,82.0,35.0,1031.8,1028.1,7.0,0.0,6.1,16.1,No,0
Row32826,Canberra,-2.9,18.6,0.0,1.4,7.3,NW,26.0,,NW,0.0,11.0,82.0,29.0,1032.4,1028.6,5.0,,3.9,17.5,No,0
Row32827,Canberra,-4.0,19.2,0.0,1.4,,,,NNW,NW,4.0,19.0,85.0,43.0,1026.8,1022.8,3.0,,3.2,18.4,No,0
Row32828,Canberra,0.3,20.8,0.0,,5.9,N,43.0,,NNW,0.0,22.0,88.0,45.0,1021.6,1014.5,,7.0,7.7,19.0,No,1
Row32829,Canberra,7.8,15.1,1.0,2.0,5.1,,,SSW,S,4.0,19.0,87.0,49.0,1006.4,1006.7,6.0,5.0,9.5,12.8,No,0
Row32830,Canberra,5.9,13.3,0.0,1.4,7.8,S,54.0,S,S,35.0,33.0,56.0,47.0,1015.9,1014.5,1.0,2.0,7.9,11.9,No,0
Row32831,Canberra,-1.9,14.5,0.0,3.2,9.2,,,NW,NW,6.0,17.0,79.0,46.0,1019.5,1016.7,0.0,1.0,7.4,13.8,No,0
Row32832,Canberra,-1.6,14.4,0.0,2.0,8.5,WNW,22.0,ESE,NNW,9.0,7.0,91.0,41.0,1021.1,1018.8,6.0,,4.0,13.9,No,0
Row32833,Canberra,-3.5,15.3,0.0,1.8,8.0,WNW,17.0,NW,WSW,4.0,7.0,,46.0,1025.5,1023.3,1.0,3.0,2.5,14.3,No,0
Row32834,Canberra,-0.6,16.8,0.0,1.2,7.0,E,15.0,ESE,E,6.0,7.0,88.0,49.0,1027.1,1023.2,3.0,6.0,5.5,14.8,No,0
Row32835,Canberra,8.6,17.9,0.0,2.0,8.6,ESE,46.0,S,SE,15.0,22.0,73.0,59.0,1025.0,1023.8,5.0,2.0,13.0,15.0,No,0
Row32836,Canberra,3.0,16.4,0.0,2.2,2.5,E,30.0,,SSE,0.0,13.0,85.0,54.0,1029.4,1027.9,5.0,7.0,11.2,14.7,No,0
Row32837,Canberra,5.9,17.7,0.0,1.2,5.4,E,52.0,SE,NE,11.0,9.0,81.0,52.0,1028.9,1025.0,,4.0,10.2,14.6,No,0
Row32839,Canberra,-3.7,11.7,,,5.3,WNW,46.0,NNW,WNW,6.0,24.0,99.0,33.0,1018.9,1013.9,7.0,3.0,2.1,10.8,,0
Row32840,Canberra,2.0,11.9,0.0,2.6,3.5,WNW,39.0,NW,ESE,24.0,4.0,81.0,60.0,1016.2,1017.0,6.0,6.0,8.3,9.3,No,0
Row32841,Canberra,-3.8,9.0,0.0,1.0,4.0,WNW,54.0,N,NW,17.0,20.0,90.0,53.0,1017.5,1014.3,3.0,6.0,3.0,7.0,No,0
Row32842,Canberra,-1.1,8.2,0.6,2.4,9.4,NW,52.0,WNW,WNW,24.0,33.0,59.0,47.0,1015.0,1014.1,1.0,,4.0,6.4,No,0
Row32843,Canberra,1.7,13.0,0.0,1.8,4.0,SW,39.0,NW,WSW,19.0,17.0,74.0,41.0,1015.4,1013.5,4.0,7.0,6.3,11.4,No,0
Row32844,Canberra,3.6,13.1,0.0,2.2,4.8,S,50.0,NNE,S,6.0,22.0,69.0,56.0,1018.9,1020.1,7.0,2.0,7.6,11.0,No,0
Row32845,Canberra,-0.8,13.8,0.0,1.8,2.6,SSE,46.0,SSE,SE,11.0,19.0,76.0,46.0,1029.3,1026.5,3.0,5.0,8.8,12.5,No,0
Row32846,Canberra,3.7,14.2,0.0,2.0,6.1,ESE,46.0,S,ESE,17.0,17.0,63.0,56.0,1027.7,1024.8,2.0,8.0,8.8,12.8,No,0
Row32847,Canberra,2.5,14.3,0.0,2.8,5.1,SSE,50.0,SSE,SE,24.0,20.0,64.0,47.0,1026.5,1025.0,7.0,5.0,10.4,11.8,No,0
Row32848,Canberra,5.3,14.7,0.0,2.0,,SSE,52.0,SSE,SE,15.0,28.0,57.0,68.0,1027.8,1026.0,3.0,8.0,11.4,13.0,No,0
Row32849,Canberra,2.2,11.9,0.0,3.2,,NW,48.0,NNW,NW,20.0,24.0,65.0,57.0,1013.4,1011.9,,,7.4,11.3,No,0
Row32850,Canberra,-4.5,14.3,0.0,,,WNW,46.0,,WNW,0.0,30.0,,44.0,1017.5,1015.3,1.0,,1.0,12.4,No,0
Row32851,Canberra,0.9,15.3,0.0,,7.0,NNW,46.0,NNW,NNW,20.0,26.0,72.0,60.0,1016.0,1013.3,4.0,8.0,9.5,11.7,No,0
Row32852,Canberra,7.4,10.9,0.0,,1.4,NNW,72.0,NW,NNW,35.0,26.0,58.0,82.0,1002.9,1003.1,2.0,5.0,10.9,6.1,No,1
Row32853,Canberra,3.0,10.4,7.8,2.6,,NW,50.0,NNW,NW,30.0,24.0,78.0,62.0,1011.4,1012.6,4.0,5.0,5.5,6.7,Yes,0
Row32854,Canberra,4.9,14.8,0.0,,8.7,NW,46.0,NW,NW,22.0,22.0,71.0,45.0,1017.7,1019.4,,1.0,10.4,13.5,No,0
Row32855,Canberra,-3.7,15.9,0.0,1.8,8.1,N,17.0,,N,0.0,7.0,,40.0,1032.5,1028.8,0.0,0.0,2.4,15.7,No,0
Row32856,Canberra,-5.0,15.2,0.0,1.2,8.0,N,15.0,NNW,N,6.0,6.0,,38.0,1030.4,1028.3,1.0,,0.9,14.8,No,0
Row32857,Canberra,-3.7,14.5,0.0,1.8,8.2,ENE,22.0,ESE,E,7.0,11.0,89.0,39.0,1037.5,1034.0,3.0,1.0,1.9,14.2,No,0
Row32858,Canberra,-3.7,14.6,0.2,1.6,,NE,30.0,S,ENE,2.0,11.0,94.0,45.0,1040.1,1037.8,2.0,2.0,4.3,13.6,No,0
Row32859,Canberra,2.2,14.1,0.0,0.6,6.1,NNE,31.0,SW,ENE,4.0,13.0,90.0,49.0,1040.2,1036.1,7.0,4.0,7.4,13.4,No,0
Row32860,Canberra,-5.5,9.4,0.0,2.0,2.8,SW,15.0,N,WSW,2.0,7.0,97.0,63.0,1035.0,1030.3,8.0,,1.0,9.0,No,0
Row32861,Canberra,-2.7,16.6,0.0,0.0,3.8,NW,43.0,,NW,0.0,20.0,92.0,51.0,1021.4,1017.6,7.0,6.0,4.7,14.4,No,1
